"Microsoft Sound Recorder",False,"utils-tools",native,"Compatible","11.2304.25.0",https://apps.microsoft.com/detail/9wzdncrfhwkn,MicrosoftSoundRecorder.png,
"Microsoft Sticky Notes",False,"prod",native,"Compatible","4.6.0.0",https://apps.microsoft.com/detail/9nblggh4qghw,MicrosoftStickyNotes.svg,
"Microsoft SysMon",False,"it",native,"Compatible","V15.0",https://learn.microsoft.com/en-us/sysinternals/downloads/sysmon,MicrosoftSysMon.png,
"Microsoft Teams",True,"collboration",native,"Compatible","0.1",https://apps.microsoft.com/detail/xp8bt8dw290mpq,MicrosoftTeams.svg,
"Microsoft To-Do",False,"prod",native,"Compatible","2.106.62642.0",https://apps.microsoft.com/detail/9nblggh5r558,MicrosoftToDo.svg,
"Microsoft Visio",False,"prod",emulation,"Compatible","16.0426.1001",https://www.microsoft.com/en-us/microsoft-365/visio/flowchart-software,MicrosoftVisio.png,
"Microsoft Weather",False,"news",native,"Compatible","4.53.52331.0",https://apps.microsoft.com/detail/9wzdncrfj3q2,MicrosoftWeather.svg,
"Microsoft Whiteboard",False,"prod",native,"Compatible","23.10927.120",https://apps.microsoft.com/detail/9mspc6mp8fm4,MicrosoftWhiteboard.png,
"Microsoft Word",False,"prod",native,"Compatible","2308",https://portal.office.com/Account,MicrosoftWord.svg,
"MSIX Packaging Tool",False,"dev-tools",emulation,"Compatible","1.2023.319.0",https://apps.microsoft.com/store/detail/msix-packaging-tool/9N5LW3JBCXKF,,
"Msys2",False,"dev-tools",emulation,"Compatible","3.4.7",https://www.msys2.org/,,
"Music Maker Jam",False,"entertainment",emulation,"Compatible","V3.1.1.0",https://apps.microsoft.com/detail/9wzdncrfj9z5,,
"Music Maker Plus",False,"entertainment",emulation,"Compatible","32.0.2.11",https://dl03.magix.com/musicmaker.exe,,
"MySQL",False,"dev-tools",emulation,"Compatible","8.1.0",https://dev.mysql.com/downloads/mysql/,,
"NaturalReader AI Text to Speech",False,"accessibility",native,"Compatible","10.2.24",https://apps.microsoft.com/detail/9pcgvzc4mn47,NaturalReader.png,
"NBC Sports",False,"sports",native,"Compatible","2.1.11.0",https://apps.microsoft.com/detail/9wzdncrfjcl3,,
"Neat Office - Word, Excel, PDF, Powerpoint alternative",False,"business",emulation,"Compatible","6.2.8.2",https://apps.microsoft.com/detail/xp9cs411pkhtw2,,
"NetBeans IDE",False,"dev-tools",emulation,"Compatible","18",https://www.apache.org/dyn/closer.cgi/netbeans/netbeans-installers/18/Apache-NetBeans-18-bin-windows-x64.exe,,
"Netflix",True,"musicvideos",native,"Compatible","6.98.1805.0",https://apps.microsoft.com/detail/9wzdncrfj3tj,Netflix.png,
".NET Runtime",False,"dev-tools",emulation,"Compatible","7.0.306",https://dotnet.microsoft.com/en-us/download,NETRuntime.svg,
"NextUp Talker",False,"accessibility",emulation,"Compatible","1.0.49",https://nextup.com/download.html,,
"Nexus Mod Manager",False,"utils-tools",emulation,"Compatible","1.9.12",https://www.nexusmods.com/about/vortex/,,
"NGINX",False,"dev-tools",emulation,"Compatible","1.25.2",https://nginx.org/download/nginx-1.25.2.zip,,
"Ninite",False,"utils-tools",emulation,"Compatible","nan",https://ninite.com/request_trial,,
"Nitro PDF Reader",False,"prod",emulation,"Compatible","14.18.41",https://www.gonitro.com/pdf-reader,,
"NL Notes",False,"prod",emulation,"Compatible","1.12.23",https://www.kdanmobile.com/noteledge,,
"Node.JS",False,"oss ,  dev-tools",native,"Compatible","20.5.1",https://nodejs.org/dist/v20.5.1/node-v20.5.1-arm64.msi,node.svg,
"NordVPN",False,"vpn",no,"Unsupported",,https://nordvpn.com/,NordVPN.svg,
"Notepad++",False,"prod",native,"Compatible","v8.5.6",https://notepad-plus-plus.org/downloads/v8.5/,NotepadPlusPlus.svg,
"NPCAP",False,"dev-tools",emulation,"Compatible","1.76",https://npcap.com/,,
"NVDA",False,"accessibility",emulation,"Compatible","2023.3.0.29780",https://www.nvaccess.org/download/,,
"Obsidian",False,"prod",emulation,"Compatible","1.5.12",https://obsidian.md/download,,
"OBS Studio",False,"dev-tools",emulation,"Compatible","30.0.2",https://apps.microsoft.com/detail/xpffh613w8v6lv,,
"OfficeSuite - PDF, Mail, Documents, Sheets, Slides, 50GB Cloud",False,"prod",emulation,"Compatible","8.0.53534.0",https://www.officesuite.com/en,,
"One Calendar",False,"prod",emulation,"Compatible"," 2023.1029.1.0",https://apps.microsoft.com/detail/9wzdncrdr0sf,,
"OneSafe PC Cleaner",False,"utils-tools",emulation,"Compatible","9.1.0.0",https://onesafesoftware.com/software/onesafe-pc-cleaner,,
OpenBLAS,False,"oss, dev-tools",native,"Compatible","0.3.21",https://www.openblas.net/,openblas.svg,
"OpenOffice",False,"prod",emulation,"Compatible","4.1.14",https://www.openoffice.org/download/,,
"OpenVPN​",False,"vpn",native,"Compatible","2.6.6",https://openvpn.net/community-downloads/,openvpn.svg,
"Opera",False,"web-social",native,"Compatible","112.0.5172.0",https://www.opera.com/browsers/opera/developer,,
"Oracle VM VirtualBox",False,"business",no,"Unsupported",,https://www.oracle.com/virtualization/technologies/vm/downloads/virtualbox-downloads.html,,
"Orbitum",False,"web-social",emulation,"Compatible","80.0.3987.123",https://orbitum.com/,,
"OSquery",False,"creativity",native,"Compatible","5.11.0",https://github.com/osquery/osquery/releases/download/5.11.0/osquery-5.11.0.windows_arm64.zip,,
"Paint.NET",False,"creative",native,"Compatible","510.1",https://www.getpaint.net/,PaintNET.png,
"Palo Alto Cortex Global Protect VPN",False,"vpn",native,"Compatible","5.1",https://apps.microsoft.com/detail/9nblggh6bzl3,PaloAltoCortexGlobalProtectVPN.jpg,
"Panda Dome Complete",False,"security",emulation,"Compatible","22.02.01",https://store.pandasecurity.com/300/purl-dome-y?currencies=INR&x-track=190666&cart=iA01YPDC0S01&language=en&quantity=1&enablecoupon=false&coupon=35OFFMULTIP&x-coupon=35OFFMULTIP&x-market=india&interstitial=NO&tracking=onemonth&affiliate=44134&_ga=2.46346855.1193175216.1683020124-1810859885.1680865580&_gl=1*90uker*_ga*MTgxMDg1OTg4NS4xNjgwODY1NTgw*_ga_P4QYHQWT8T*MTY4MzAyMDEyMy4yLjEuMTY4MzAyMTAxNi42MC4wLjA,,
"Panda Dome Free",False,"security",emulation,"Compatible","22.02.00.0000",https://download.pandasecurity.com/modal/?lang=en&installer=191048&_gl=1*5xtkhm*_ga*MTgxMDg1OTg4NS4xNjgwODY1NTgw*_ga_P4QYHQWT8T*MTY4MzAyMDEyMy4yLjAuMTY4MzAyMDEyMy42MC4wLjA.&_ga=2.240196035.1193175216.1683020124-1810859885.1680865580,,
"Pandora Music",False,"entertainment",emulation,"Compatible","15.0.30",https://apps.microsoft.com/detail/9wzdncrfj46v,,
"PC-Doctor",False,"utils-tools",emulation,"Compatible","8.2.7345.681",https://www.pc-doctor.com/downloads,,
"PC-Talker",False,"accessibility",emulation,"Compatible","1",https://download.cnet.com/Computer-Talker/3000-31712_4-75985221.html,,
"PDF24 Creator",False,"prod",emulation,"Compatible","11.14.0",https://tools.pdf24.org/en/creator,,
"PDF Architect",False,"prod",emulation,"Compatible","9.0.47.21330",https://download.pdfforge.org/download/pdfarchitect9/PDFArchitect-stable,,
"PDFCreator",False,"prod",emulation,"Compatible","5.1.2",https://www.pdfforge.org/pdfcreator/download,,
"PDF Merge Tool",False,"utils-tools",emulation,"Compatible","1.0.2.0",https://apps.microsoft.com/detail/9n81xwvn3w54,,
"PDF Office : PDF Editor ,Reader , Merger ,Create PDF ,Merge Scanned Pages,Annotate PDF,Watermark on PDF",False,"prod",emulation,"Compatible","11.2.0.11225",https://apps.microsoft.com/detail/9nxldc0s10m2,,
"PDF Reader - View, Edit, Annotate by Xodo",False,"prod",native,"Compatible","6.3.1",https://xodo.com/free-trial,,
"PDF Reader - View, Edit, Share",False,"prod",emulation,"Compatible","1.23.2",https://apps.microsoft.com/detail/9nblggh67wlk,,
"PDF X",False,"business",emulation,"Compatible","1.3.59.0",https://apps.microsoft.com/detail/9p3cp9g025rm,,
"PDF-Xchange Editor",False,"prod",emulation,"Compatible","10.1.3",https://www.tracker-software.com/product/downloads,,
"PDF-Xchange Viewer",False,"prod",emulation,"Compatible","2.5",https://www.tracker-software.com/product/pdf-xchange-viewer,,
"PeaZip",False,"utils-tools",emulation,"Compatible","9.6.0",https://peazip.github.io/peazip-64bit.html,,
"Perforce",False,"dev-tools",emulation,"Compatible","234.253.4624",https://www.perforce.com/downloads/visual-merge-tool,,
"Perl",False,"dev-tools",emulation,"Compatible","v5.32.1",https://www.perl.org/,,
"PhotoFiltre 7",False,"creative",emulation,"Compatible","7.2.1",https://photofiltre-studio.com/pf7-en.htm,,
"PhotoScape",False,"creative",emulation,"Compatible","4.2.1",https://apps.microsoft.com/detail/9nblggh4twwg,,
"PhotoStage (Slideshow)",False,"creative",emulation,"Compatible","10.78",https://apps.microsoft.com/detail/9nmj14hd97h3,,
"Phototastic Collage",False,"creative",emulation,"Compatible","3.27.25.0",https://apps.microsoft.com/detail/9wzdncrcwftb,,
"PHP",False,"dev-tools",emulation,"Compatible","8.2.9",https://www.php.net/downloads.php,,
"Pic Collage",False,"photo",emulation,"Compatible","6.7.7.1110",https://apps.microsoft.com/detail/9nblggh34kdv,,
"PicPick ",False,"utils-tools",emulation,"Compatible","7.2.50",https://picpick.app/en/download/,,
"Picsart Photo Editor",False,"creative , photo",native,"Compatible","10.19.2.0",https://apps.microsoft.com/detail/9wzdncrfj10m,Picsart.png,
"Pinterest",False,"web-social",native,"Compatible","1.1.1",https://apps.microsoft.com/detail/9pfhdsf91b9r,,
"PIX",False,"dev-tools",native,"Compatible","2305.1",https://devblogs.microsoft.com/pix/download/,,
"PKWare SecureZip",False,"dev-tools",emulation,"Compatible","14.50.0010",http://www.pkware.com/zip/downloads/software/securezip-for-windows,,
"PlayHT",False,"utils-tools",native,"Compatible","1.0.1.0",https://apps.microsoft.com/detail/9msvx1xlwjgm,,
"PlayMemories Home",False,"creative",emulation,"Compatible","11.0.0.12211",https://support.d-imaging.sony.co.jp/www/disoft/int/download/playmemories-home/win/en/,,
"Plex Media Server",False,"entertainment",emulation,"Compatible","1.83.1.4061",https://www.plex.tv/media-server-downloads/,,
"Pod Castle",False,"entertainment",native,"Compatible","1.0.1.0",https://apps.microsoft.com/detail/9ntflpmqghst,,
"Polaris Office",False,"business",emulation,"Compatible","9.104.202.51765",https://polaris-office.fileplanet.com/download,,
"Polarr Photo Editor",False,"photo",emulation,"Compatible","5.11.7.0",https://apps.microsoft.com/detail/9nblggh6bgx8?hl=en-in&gl=IN,,
"Postgre SQL",False,"dev-tools",emulation,"Compatible","15.4",https://www.enterprisedb.com/downloads/postgres-postgresql-downloads/,,
"Postman",False,"dev-tools",emulation,"Compatible","10.16.0",https://www.postman.com/downloads/,,
"Potplayer",False,"entertainment",emulation,"Compatible","231220",https://potplayer.daum.net/,,
"Power2Go for Dell",False,"utils-tools",emulation,"Compatible","13.0.0718.0",https://cyberlink-power2go.en.softonic.com/,,
"Power Planner",False,"prod",emulation,"Compatible","2303.2.2.0",https://apps.microsoft.com/detail/9wzdncrfj25v,,
"Powershell",False,"utils-tools",native,"Compatible","7.4.1",https://apps.microsoft.com/detail/9mz1snwt0n5d,,
"PrimoPDF",False,"prod",emulation,"Compatible","14.18.1.41",https://www.gonitro.com/primopdf,,
"ProcDump",False,"dev-tools",emulation,"Compatible","v11.0",https://learn.microsoft.com/en-us/sysinternals/downloads/procdump,,
"Process Explorer",False,"utils-tools",native,"Compatible","v17.05",https://learn.microsoft.com/en-us/sysinternals/downloads/process-explorer,,
"Process Monitor",False,"utils-tools",native,"Compatible","3.94",https://learn.microsoft.com/en-us/sysinternals/downloads/procmon,,
"Project Plan 365",False,"business",emulation,"Compatible","23.41.1237.0",https://apps.microsoft.com/detail/9wzdncrdfc3m,,
"PsTools",False,"dev-tools",emulation,"Compatible","2.51",https://learn.microsoft.com/en-us/sysinternals/downloads/pstools,,
"Pulse Secure VPN",False,"vpn",native,"Compatible","9.1R14",https://forums.ivanti.com/s/article/KB44844,PulseSecureVPN.webp,
"Putty",False,"dev-tools",native,"Compatible","1.78.1.0",https://apps.microsoft.com/detail/xpfnzksklbp7rj,,
"PyCharm IDE",False,"dev-tools",native,"Compatible","2023.3.3",https://www.jetbrains.com.cn/en-us/pycharm/download/other.html,,
"Python",False,"dev-tools",emulation,"Compatible","3.11.4",https://www.python.org/ftp/python/3.11.9/python-3.11.9-arm64.exe,python.svg,
"PyTorch",False,"comms",native,"Compatible","2.3.0",https://github.com/pytorch/pytorch,,
"qBittorrent",False,"utils-tools",emulation,"Compatible","4.5.2",https://apps.microsoft.com/detail/9nfh4hjg2z9h,,
"QEMU",False,"dev-tools",emulation,"Compatible","20230810",https://qemu.weilnetz.de/w64/,,
"QlikView",False,"data-vis",native,"Compatible","nan",https://www.qlik.com/us/trial/download-qlikview,,
"QoBuz",False,"music",emulation,"Compatible","7.1.3-b010",https://apps.microsoft.com/detail/xp9csrsz9ps7x0,,
"QQ桌面版",True,"web-social",native,"Compatible","10.4",https://apps.microsoft.com/detail/xpfp03dhsn0s5k,qqBrowser.png,
"Qt",False,"oss ,  library ,  dev-tools",emulation,"Compatible","6.2",https://www.qt.io/,qt.svg,
"Quicken Deluxe",False,"prod",emulation,"Compatible","r52.33",https://www.quicken.com/product-selector/reverse-nst,,
"QuickLook",False,"prod",emulation,"Compatible","3.7.3",https://apps.microsoft.com/detail/9nv4bs3l1h4s,,
"R",False,"utils-tools",emulation,"Compatible","4.3.1",https://www.r-project.org/,,
"RaiDrive",False,"utils-tools",native,"Compatible","2023.9.16.8",https://www.raidrive.com/download,,
"Rainmeter",False,"utils-tools",emulation,"Compatible","4.5.18.3727",https://www.rainmeter.net/,,
"RAR Opener",False,"utils-tools",emulation,"Compatible","1.3.48.0",https://apps.microsoft.com/detail/9wzdncrdhktr,,
"Rar Zip Extractor Pro",False,"utils-tools",emulation,"Compatible","1.287.67.0",https://apps.microsoft.com/detail/9n5chvzqw8sd,,
"Read And Write",False,"accessibility",emulation,"Compatible","12.0.60",https://apps.microsoft.com/detail/9nblggh51w5n,,
"Real Player Plus",False,"entertainment",emulation,"Compatible","22.0.5",https://www.real.com/,,
"Real Writer & Reader",False,"accessibility",emulation,"Compatible","10.24",https://apps.microsoft.com/detail/9n91n2jqgbzv,,
"Reaper",False,"creative",emulation,"Compatible","7.07",https://www.reaper.fm/download.php,,
"Recuva",False,"utils-tools",emulation,"Compatible","1.53.2096",https://www.ccleaner.com/recuva/download,,
"Reddit",False,"web-social",native,"Compatible","1.0.1.0",https://apps.microsoft.com/detail/9ns3rbq5hv5f,,
"Reflector",False,"entertainment",emulation,"Compatible","4.1.1.163",https://www.airsquirrels.com/reflector/download,,
"Reimage Repair",False,"utils-tools",emulation,"Compatible","1.9.7.2",https://ccm.net/downloads/security-and-maintenance/diagnosis-and-monitoring/,,
"RekordBox",False,"audio ,  entertainment ,  creative",no,"Unsupported",,https://rekordbox.com,,
"Remote Desktop Connection Manager",False,"business",emulation,"Compatible","2.93",https://learn.microsoft.com/en-us/sysinternals/downloads/rdcman,,
"Remote Desktop Manager",False,"business",native,"Compatible","2023.3.35.0",https://apps.microsoft.com/store/detail/XPFCXHF337W98S?ocid=pdpshare,,
"RemotePC",False,"prod",emulation,"Compatible","7.6.79.3",https://apps.microsoft.com/detail/9phf0tdqfvhp?hl=en-in&gl=IN,,
"Respondus​",False,"education",emulation,"Compatible","4.0.9.06",https://web.respondus.com/support/download-respondus-4-0/,,
"Revo Uninstaller",False,"utils-tools",emulation,"Compatible","2.4.5",https://www.revouninstaller.com/?affChecked=1,,
"Rhino",False,"creative",emulation,"Compatible","8.3.24009.15001",https://www.rhino3d.com/download/,,
"Rize Time Tracker",False,"prod",emulation,"Compatible","1.1.43",https://apps.microsoft.com/detail/xpdc57ftxpm1p5,,
"RoboForm",False,"utils-tools",native,"Compatible","9.5.6.0",https://microsoftedge.microsoft.com/addons/detail/roboform-password-manager/ljfpcifpgbbchoddpjefaipoiigpdmag,,
"Rocket Dock",False,"utils-tools",emulation,"Compatible","1.3.5",https://www.filehorse.com/download-rocketdock/download/,,
"Roxio Creator NXT Pro",False,"utils-tools",emulation,"Compatible","22.0.177.0",https://www.roxio.com/en/products/creator/?x-vehicle=ppc&gclid=CjwKCAjw_YShBhAiEiwAMomsEHJArdIxYKiXH2b6LtKrWMl8MArVXysodYmWHpKKciGbhZ_ixjTsJhoCh8gQAvD_BwE,,
"Rstudio",False,"dev-enablement",emulation,"Compatible","2023.12.1+402",https://chromewebstore.google.com/detail/chrome-remote-desktop/inomeogfingihgjfjlpeplalcfajhgai,,
"Ruby",False,"dev-tools",emulation,"Compatible","3.2.2-1",https://rubyinstaller.org/downloads/,,
"Rust",False,"dev-tools",emulation,"Compatible","1.71.1",https://www.rust-lang.org/tools/install,,
"Sage 50 Accounting",False,"prod",native,"Compatible","nan",https://www.sage.com/en-us/products/sage-50cloud/,,
"Scratch 2 Offline Editor",False,"instructional",emulation,"Compatible","461",https://scratch.mit.edu/download/scratch2,,
"Scratch Desktop",False,"education",emulation,"Compatible","3.29.1.0",https://scratch.mit.edu/download,,
"Screen Recorder Lite",False,"prod",emulation,"Compatible","1.259.121.0",https://apps.microsoft.com/detail/9mvbdsj392f2,,
"Screen Recorder Pro For Win10",False,"utils-tools",emulation,"Compatible","2.0.8.0",https://apps.microsoft.com/detail/9n27gq6mls5s,,
"Seavus Project Viewer",False,"entertainment",emulation,"Compatible","19.1.0.51280",https://download.cnet.com/Seavus-Project-Viewer/3001-2076_4-10281000.html,,
"SecureCRT",False,"utils-tools",emulation,"Compatible","9.4.3.3219",https://www.vandyke.com/cgi-bin/releases.php?product=securecrt,,
"Shapr3D",False,"cad",native,"Compatible","5.480.5860.0",https://apps.microsoft.com/detail/9n4k9qfv4xfc,,
"SHARE.IT",False,"utils-tools",emulation,"Compatible","5.1.0.7",https://apps.microsoft.com/detail/xpfcdmx67w9pxl,,
"Shotcut",False,"photo",emulation,"Compatible","24.2.29.0",https://apps.microsoft.com/detail/9plnffl3p6lr,,
"Sibelius",False,"music",emulation,"Compatible","23.5.1.2446",https://my.avid.com/get/sibelius-ultimate-trial?returnUrl=%2fget%2fsibelius-ultimate-trial%2fDownloads,,
"Signal Application",False,"web-social",emulation,"Compatible","6.421.0",https://signal.org/download/windows/,,
"Silhouette Studio",False,"photo",emulation,"Compatible","4.5.770.001",https://www.silhouetteamerica.com/software,,
"Sketchable Plus",False,"creative",native,"Compatible","1.1.4",https://apps.microsoft.com/detail/9mzzlhtz5n02,,
"Sketchbook Pro",False,"creative",emulation,"Compatible","9.0.34",https://apps.microsoft.com/detail/9npqcdpgj6sz,,
"SketchUp",False,"creative",emulation,"Compatible","23.1.329",https://www.sketchup.com/try-sketchup,,
"Skolstil",False,"education",emulation,"Compatible","1.1.7.0",https://apps.microsoft.com/detail/9wzdncrdx2z1?query=Sketchable&hl=en-us&gl=US,,
"Slack",True,"collboration , business",native,"Compatible","4.38.87",https://apps.microsoft.com/detail/9wzdncrdk3wp,Slack.svg,
"SMADAV USB Anti-virus",False,"security",emulation,"Compatible","1.0.0.3",https://www.smadav.net/?page=download&lang=en,,
"Smart defrag",False,"utils-tools",emulation,"Compatible","9.2.0",https://www.iobit.com/en/iobitsmartdefrag.php,,
"SMART Notebook",False,"prod",emulation,"Compatible","23.2.1668.0",https://support.smarttech.com/downloads/notebook,,
"Snagit",False,"prod",emulation,"Compatible","24.0.1.555",https://www.techsmith.com/download-snagit-win-thankyou.html,,
"Snapchat",False,"web-social",native,"Compatible","2.0.1.0",https://apps.microsoft.com/detail/9pf9rtkmmq69,,
"Snapfish",False,"creative",emulation,"Compatible","6.1.736.0",https://apps.microsoft.com/detail/9wzdncrfhwlf,,
"Snipaste",False,"prod",emulation,"Compatible","2.8.8",https://apps.microsoft.com/detail/9p1wxpkb68kx,,
"Soda PDF Desktop",False,"prod",emulation,"Compatible","14.0.404.21553",https://support.sodapdf.com/hc/en-us/sections/360003496291-Download-Install,,
"Solidworks",False,"creative",native,"Compatible","nan",https://my.solidworks.com/try-solidworks,,
"SOLIDWORKS eDrawings",False,"multimedia",emulation,"Compatible","32.0.1.0003",https://www.solidworks.com/sw/support/edrawings/e2_downloadcheck.htm,,
"SoundCloud for Windows (Beta)",False,"music",native,"Compatible","2.0.0.0.",https://apps.microsoft.com/detail/9nvjbt29b36l,,
"Sound Forge",False,"creative",emulation,"Compatible","17.0.2",https://www.magix.com/us/music-editing/free-download/sound-forge-pro/,,
"Soundtrap",False,"music",native,"Compatible","1.1.18.0",https://apps.microsoft.com/detail/9nblggh1zgbl,,
"SourceTree",False,"dev-tools",emulation,"Compatible","3.4.14",https://sourcetreeapp.com/,,
"Spark Mail",False,"prod",emulation,"Compatible","3.13.5",https://apps.microsoft.com/detail/xpfcs9qjbkthvz,,
"Speccy",False,"sysinfo",emulation,"Compatible","1.32.0.803",https://apps.microsoft.com/detail/xpfft31d40mgfq,,
"Speedtest by Ookla",False,"utils-tools",emulation,"Compatible","V1.16.165.0",https://apps.microsoft.com/detail/9nblggh4z1jc,,
"Splashtop Streamer",False,"business",emulation,"Compatible","3.6.2.1",https://www.splashtop.com/streamer,,
"Splice",False,"musicvideos",emulation,"Compatible","5.0.6",https://splice.com/,,
"Spotify",False,"music ,  entertainment",native,"Compatible","1.219.941.0",https://apps.microsoft.com/detail/9ncbcszsjrsb,spotify.svg,
"Spybot Search & Destroy Professional Edition",False,"security",emulation,"Compatible","2.9.82.0",https://www.safer-networking.org/,,
"SQL SMSS",False,"dev-tools",native,"Compatible","19.1",https://learn.microsoft.com/en-us/sql/ssms/download-sql-server-management-studio-ssms?view=sql-server-ver16,,
sse2neon,False,"oss, dev-tools, library",native,"Compatible","b390e8a3de",https://github.com/DLTcollab/sse2neon,sse2neon.png,
"StaffPad",False,"creative",emulation,"Compatible","3.7.3.0",https://apps.microsoft.com/detail/9wzdncrddkrb,,
"Star Chart",False,"dev-tools",emulation,"Compatible","3.0.8.0",https://www.microsoft.com/store/productId/9WZDNCRDCGSF?ocid=pdpshare,,
"Steinberg Cubase",False,"audio",emulation,"Compatible","1.35.0",https://www.steinberg.net/cubase/trail/,,
"Streamlabs OBS",False,"entertainment",emulation,"Compatible","1.15.1.0",https://streamlabs.com/,,
"Sublime Text",False,"prod",emulation,"Compatible","4169",https://www.sublimetext.com/download,,
"Sumatra PDF",False,"utils-tools",native,"Compatible","3.5.2",https://www.sumatrapdfreader.org/downloadafter,,
"SUPERAntiSpyware Professional Edition",False,"security",emulation,"Compatible","10.0.1260",https://www.superantispyware.com/,,
"SuperCopier",False,"business",emulation,"Compatible","2.2.6.6",https://supercopier.en.lo4d.com/download,,
"Surfshark VPN",False,"vpn",native,"Compatible","5.2.0",https://apps.microsoft.com/detail/xp9kn848dqpdk9,Surfshark.svg,
"Sweet Home 3D",False,"multimedia",native,"Compatible","7.2",https://www.sweethome3d.com/download.jsp,,
"Symantec Endpoint Protection",False,"anti-virus",native,"Compatible","14.3 RU7",https://knowledge.broadcom.com/external/article/151364/download-symantec-enterprise-security-so.html,SymantecEndpointProtection.png,
"System Mechanic Professional",False,"utils-tools",emulation,"Compatible","24.0.0.7",https://www.iolo.com/products/system-mechanic-professional/,,
"Tableau Desktop",False,"prod",emulation,"Compatible","2023.2.2",https://www.tableau.com/products/desktop/download,,
"Tableau Reader",False,"prod",emulation,"Compatible","2023.3.0(2023.23.1017.0948)",https://www.tableau.com/products/reader/download,,
"Taskade",False,"prod",native,"Compatible","nan",https://apps.microsoft.com/detail/9p1jh1d9bg26,,
"Tcl/TK",False,"library ,  dev-tools",emulation,"Compatible","8.6.13.0000",https://www.activestate.com/products/tcl/downloads./,tcltk.svg,
"TD Snap",False,"accessibility",native,"Compatible","1.3",https://www.mytobiidynavox.com/Store/Snap,,
"TeamSpeak 3 Client",False,"utils-tools",emulation,"Compatible","3.6.1",https://apps.microsoft.com/detail/xpdcj80kgnrvss,,
"Team Viewer",False,"collboration",emulation,"Compatible","15.44.4",https://apps.microsoft.com/detail/xpdm17hk323c4x,,
"Telegram",False,"web-social",emulation,"Compatible","4.9.7.0",https://apps.microsoft.com/detail/9nztwsqntd0s,,
"Teletekst",False,"news",emulation,"Compatible","2.0.43.0",https://apps.microsoft.com/detail/9wzdncrfj87l,,
"TeraCopy",False,"utils-tools",emulation,"Compatible","3.17",https://apps.microsoft.com/detail/xpdccppsk2xpqw,,
"TextAloud",False,"accessibility",emulation,"Compatible","4.0.73",https://nextup.com/download.html,,
"TiDAL",False,"entertainment",emulation,"Compatible","2.36.2.0",https://apps.microsoft.com/detail/xpfpgsrwgpxm3j,,
"TightVNC",False,"remote-desktop",emulation,"Compatible","2.8.81",https://www.tightvnc.com/download.html,,
"TikTok",False,"web-social",native,"Compatible","1.0.5.0",https://apps.microsoft.com/detail/9nh2gph4jzs4,TikTok.png,
"Todoist: To-Do List and Task Manager",False,"prod",native,"Compatible","8.17.3",https://apps.microsoft.com/detail/xp99k37g9cwbdc,,
"Tor Browser",False,"web-social",emulation,"Compatible","13.0.8",https://www.techspot.com/downloads/downloadnow/5183/?evp=e19d78f472c7637e1243adc039972774&file=5613,,
"TortoiseGit",False,"utils-tools",native,"Compatible","2.15.0.0",https://tortoisegit.org/,,
"Tortoise SVN",False,"dev-tools",native,"Compatible","1.14.5",https://tortoisesvn.net/downloads.html,,
"Total Commander",False,"utils-tools",emulation,"Compatible","11.02",https://www.ghisler.com/download.htm,,
"Total PC Cleaner - Free Disk Space Clean Up, Optimize Memory & Windows System",False,"prod",emulation,"Compatible","3.0.0.0",https://apps.microsoft.com/detail/9nb3xctl0rwd,,
"TouchMail",False,"prod",emulation,"Compatible","10.2211.9.0",https://apps.microsoft.com/detail/9wzdncrfj4p3,,
"TouchVPN",False,"vpn",emulation,"Compatible","1.1.14",https://apps.microsoft.com/detail/9nblggh5gb3f,TouchVPN.svg,
"Transkriptor",False,"utils-tools",native,"Compatible","1.1.3.0",https://apps.microsoft.com/detail/9nmw9frr91kh,,
"TranslucentTB",False,"personal",native,"Compatible","2023.2.0.0.",https://apps.microsoft.com/detail/9pf4kz2vn4w9,,
"Trello",False,"business",emulation,"Compatible","2.14.5.0",https://apps.microsoft.com/detail/9nblggh4xxvw,,
"Trio Office: Word, Slide, Spreadsheet & PDF Compatible",False,"prod",emulation,"Compatible","3.3.7.0",https://apps.microsoft.com/detail/9p9f6dzjbblj,,
"TuneIn Radio",False,"entertainment",emulation,"Compatible","4.0.7.0",https://apps.microsoft.com/detail/9wzdncrfj3sf,,
"TurboTax",False,"personalfin",native,"Compatible","nan",https://myturbotax.intuit.com/sign-up/,,
"Twitch",False,"entertainment",emulation,"Compatible","0.117.5",https://www.twitch.tv/downloads,,
"Twitter",False,"web-social",native,"Compatible","7.0.1.0",https://apps.microsoft.com/detail/9wzdncrfj140,,
"TypingMaster Pro",False,"education",emulation,"Compatible","11",https://www.typingmaster.com/typing-tutor/free-download.html,,
"Typora",False,"utils-tools",native,"Compatible","1.8.5",https://typora.io/,,
"Ubuntu",False,"dev-tools",native,"Compatible","22.04.2 LTS",https://apps.microsoft.com/detail/9pdxgncfsczv?hl=en-in&gl=in,,
"Ultimaker Cura",False,"multimedia",emulation,"Compatible","5.6.0",https://ultimaker.com/software/ultimaker-cura/,,
"UltraEdit",False,"prod",emulation,"Compatible","30.2.0.27",https://www.ultraedit.com/downloads/ultraedit-download-thank-you/,,
"UltraISO Premium Edition",False,"creative",emulation,"Compatible","9.76",https://www.ultraiso.com/download.html,,
"UltraViewer",False,"utils-tools",emulation,"Compatible","6.6.61",https://www.ultraviewer.net/en/,,
